/* DATA DESCRIPTION:
Citation:	Parrenin, Frédéric; Masson-Delmotte, Valerie; Köhler, Peter; Raynaud, Dominique; Paillard, Didier; Schwander, Jakob; Barbante, Carlo; Landais, Amaelle; Wegner, Anna; Jouzel, Jean (2013): Antarctic Temperature Stack (ATS) from five different ice cores (EDC, Vostok, Dome Fuji, TALDICE, and EDML). PANGAEA, https://doi.org/10.1594/PANGAEA.810188, 
195.63	-3.91
195.65	-3.87
195.67	-3.82
195.69	-3.78
195.71	-3.78
195.73	-3.81
195.75	-3.85
195.77	-3.87
195.79	-3.90
195.81	-3.89
195.83	-3.85
195.85	-3.83
195.87	-3.80
195.89	-3.76
195.91	-3.73
195.93	-3.70
195.95	-3.67
195.97	-3.66
195.99	-3.67
196.01	-3.67
196.03	-3.64
196.05	-3.50
196.07	-3.41
196.09	-3.34
196.11	-3.28
196.13	-3.25
196.15	-3.30
196.17	-3.34
196.19	-3.39
196.21	-3.44
196.23	-3.47
196.25	-3.44
196.27	-3.46
196.29	-3.54
196.31	-3.54
196.33	-3.55
196.35	-3.59
196.37	-3.62
196.39	-3.66
196.41	-3.63
196.43	-3.55
196.45	-3.56
196.47	-3.56
196.49	-3.56
196.51	-3.43
196.53	-3.35
196.55	-3.34
196.57	-3.35
196.59	-3.36
196.61	-3.38
196.63	-3.38
196.65	-3.37
196.67	-3.35
196.69	-3.32
196.71	-3.30
196.73	-3.29
196.75	-3.23
196.77	-3.23
196.79	-3.22
196.81	-3.21
196.83	-3.18
196.85	-3.14
196.87	-3.10
196.89	-3.07
196.91	-3.03
196.93	-2.99
196.95	-2.96
196.97	-2.91
196.99	-2.87
197.01	-2.85
197.03	-2.82
197.05	-2.83
197.07	-2.82
197.09	-2.82
197.11	-2.82
197.13	-2.81
197.15	-2.79
197.17	-2.75
197.19	-2.68
197.21	-2.61
197.23	-2.57
197.25	-2.47
197.27	-2.42
197.29	-2.43
197.31	-2.45
197.33	-2.47
197.35	-2.48
197.37	-2.51
197.39	-2.53
197.41	-2.57
197.43	-2.67
197.45	-2.68
197.47	-2.63
197.49	-2.58
197.51	-2.54
197.53	-2.49
197.55	-2.41
197.57	-2.37
197.59	-2.33
197.61	-2.28
197.63	-2.25
197.65	-2.14
197.67	-2.13
197.69	-2.14
197.71	-2.15
197.73	-2.19
197.75	-2.23
197.77	-2.24
197.79	-2.27
197.81	-2.27
197.83	-2.27
197.85	-2.26
197.87	-2.29
197.89	-2.34
197.91	-2.18
197.93	-2.13
197.95	-2.15
197.97	-2.14
197.99	-2.14
198.01	-2.13
198.03	-2.12
198.05	-2.11
198.07	-2.10
198.09	-2.07
198.11	-1.81
198.13	-1.77
198.15	-1.73
198.17	-1.72
198.19	-1.73
198.21	-1.75
198.23	-1.76
198.25	-1.78
198.27	-1.82
198.29	-1.84
198.31	-1.86
198.33	-2.00
198.35	-1.98
198.37	-1.89
198.39	-1.81
198.41	-1.73
198.43	-1.65
198.45	-1.63
198.47	-1.63
198.49	-1.53
198.51	-1.56
198.53	-1.56
198.55	-1.54
198.57	-1.53
198.59	-1.48
198.61	-1.43
198.63	-1.44
198.65	-1.46
198.67	-1.46
198.69	-1.46
198.71	-1.48
198.73	-1.50
198.75	-1.53
198.77	-1.56
198.79	-1.44
198.81	-1.42
198.83	-1.47
198.85	-1.52
198.87	-1.52
198.89	-1.49
198.91	-1.46
198.93	-1.43
198.95	-1.40
198.97	-1.38
198.99	-1.33
199.01	-1.24
199.03	-1.26
199.05	-1.27
199.07	-1.28
199.09	-1.27
199.11	-1.25
199.13	-1.24
199.15	-1.23
199.17	-1.21
199.19	-1.19
199.21	-1.17
199.23	-1.12
199.25	-1.10
199.27	-1.07
199.29	-1.10
199.31	-1.16
199.33	-1.24
199.35	-1.31
199.37	-1.38
199.39	-1.39
199.41	-1.38
199.43	-1.37
199.45	-1.37
199.47	-1.24
199.49	-1.02
199.51	-1.03
199.53	-1.03
199.55	-1.03
199.57	-1.04
199.59	-1.06
199.61	-1.09
199.63	-1.11
199.65	-1.12
199.67	-1.12
199.69	-1.15
199.71	-1.38
199.73	-1.36
199.75	-1.28
199.77	-1.19
199.79	-1.11
199.81	-1.03
199.83	-1.02
199.85	-1.03
199.87	-1.05
199.89	-1.07
199.91	-1.08
199.93	-1.05
199.95	-1.13
199.97	-1.40
199.99	-1.42
200.01	-1.44
200.03	-1.46
200.05	-1.47
200.07	-1.47
200.09	-1.33
200.11	-1.28
200.13	-1.21
200.15	-1.15
200.17	-1.18
200.19	-1.21
200.21	-1.25
200.23	-1.30
200.25	-1.22
200.27	-1.21
200.29	-1.21
200.31	-1.22
200.33	-1.25
200.35	-1.26
200.37	-1.27
200.39	-1.29
200.41	-1.47
200.43	-1.53
200.45	-1.57
200.47	-1.58
200.49	-1.59
200.51	-1.60
200.53	-1.59
200.55	-1.58
200.57	-1.65
200.59	-1.69
200.61	-1.65
200.63	-1.63
200.65	-1.61
200.67	-1.58
200.69	-1.60
200.71	-1.64
200.73	-1.74
200.75	-1.92
200.77	-1.94
200.79	-1.95
200.81	-1.95
200.83	-1.96
200.85	-1.96
200.87	-1.97
200.89	-1.73
200.91	-1.65
200.93	-1.63
200.95	-1.64
200.97	-1.64
200.99	-1.65
201.01	-1.65
201.03	-1.64
201.05	-1.58
201.07	-1.49
201.09	-1.37
201.11	-1.30
201.13	-1.38
201.15	-1.47
201.17	-1.58
201.19	-1.69
201.21	-1.69
201.23	-1.66
201.25	-1.93
201.27	-1.91
201.29	-1.90
201.31	-1.90
201.33	-1.90
201.35	-1.90
201.37	-1.90
201.39	-1.88
201.41	-1.84
201.43	-1.80
201.45	-1.77
201.47	-1.76
201.49	-1.74
201.51	-1.72
201.53	-1.71
201.55	-1.69
201.57	-1.73
201.59	-1.76
201.61	-1.79
201.63	-1.82
201.65	-1.83
201.67	-1.83
201.69	-1.84
201.71	-1.86
201.73	-1.88
201.75	-1.87
201.77	-1.84
201.79	-1.85
201.81	-1.86
201.83	-1.89
201.85	-2.25
201.87	-2.30
201.89	-2.34
201.91	-2.37
201.93	-2.38
201.95	-2.38
201.97	-2.38
201.99	-2.39
202.01	-2.40
202.03	-2.47
202.05	-2.53
202.07	-2.59
202.09	-2.72
202.11	-2.87
202.13	-2.87
202.15	-2.87
202.17	-2.86
202.19	-2.85
202.21	-2.85
202.23	-2.85
202.25	-2.84
202.27	-2.86
202.29	-2.87
202.31	-2.87
202.33	-2.84
202.35	-2.82
202.37	-2.79
202.39	-2.77
202.41	-2.77
202.43	-3.48
202.45	-3.70
202.47	-3.75
202.49	-3.79
202.51	-3.83
202.53	-3.88
202.55	-3.92
202.57	-3.97
202.59	-4.02
202.61	-4.05
202.63	-4.05
202.65	-4.05
202.67	-4.05
202.69	-4.05
202.71	-4.04
202.73	-4.02
202.75	-4.00
202.77	-3.98
202.79	-3.96
202.81	-3.87
202.83	-3.89
202.85	-3.95
202.87	-4.01
202.89	-4.07
202.91	-4.14
202.93	-4.20
202.95	-4.23
202.97	-4.27
202.99	-4.46
203.01	-4.50
203.03	-4.52
203.05	-4.52
203.07	-4.68
203.09	-4.77
203.11	-4.76
203.13	-4.76
203.15	-4.75
203.17	-4.78
203.19	-4.75
203.21	-4.71
203.23	-4.68
203.25	-4.64
203.27	-4.65
203.29	-4.68
203.31	-4.71
203.33	-4.74
203.35	-4.67
203.37	-4.65
203.39	-4.60
203.41	-4.54
203.43	-4.49
203.45	-4.43
203.47	-4.39
203.49	-4.38
203.51	-4.42
203.53	-4.46
203.55	-4.50
203.57	-4.53
203.59	-4.72
203.61	-4.75
203.63	-4.75
203.65	-4.76
203.67	-4.77
203.69	-4.77
203.71	-4.77
203.73	-4.75
203.75	-4.74
203.77	-4.51
203.79	-4.41
203.81	-4.38
203.83	-4.23
203.85	-4.19
203.87	-4.17
203.89	-4.14
203.91	-4.12
203.93	-4.11
203.95	-4.14
203.97	-4.18
203.99	-4.22
204.01	-4.26
204.03	-4.29
204.05	-4.29
204.07	-4.20
204.09	-4.19
204.11	-4.18
204.13	-4.17
204.15	-4.16
204.17	-4.13
204.19	-4.10
204.21	-4.07
204.23	-4.04
204.25	-4.01
204.27	-3.99
204.29	-4.09
204.31	-4.24
204.33	-4.26
204.35	-4.27
204.37	-4.28
204.39	-4.28
204.41	-4.27
204.43	-4.26
204.45	-4.26
204.47	-4.25
204.49	-4.24
204.51	-4.21
204.53	-4.10
204.55	-3.93
204.57	-3.92
204.59	-3.89
204.61	-3.91
204.63	-3.93
204.65	-3.96
204.67	-3.98
204.69	-4.02
204.71	-4.05
204.73	-4.08
204.75	-4.11
204.77	-4.13
204.79	-4.15
204.81	-4.15
204.83	-4.13
204.85	-4.10
204.87	-4.08
204.89	-4.06
204.91	-4.04
204.93	-4.01
204.95	-3.98
204.97	-3.95
204.99	-3.91
205.01	-3.77
205.03	-3.74
205.05	-3.74
205.07	-3.73
205.09	-3.72
205.11	-3.71
205.13	-3.70
205.15	-3.69
205.17	-3.68
205.19	-3.68
205.21	-3.67
205.23	-3.71
205.25	-3.83
205.27	-3.83
205.29	-3.84
205.31	-3.85
205.33	-3.87
205.35	-3.88
205.37	-3.89
205.39	-3.91
205.41	-3.92
205.43	-3.91
205.45	-3.69
205.47	-3.60
205.49	-3.49
205.51	-3.43
205.53	-3.41
205.55	-3.45
205.57	-3.49
205.59	-3.55
205.61	-3.62
205.63	-3.62
205.65	-3.58
205.67	-3.54
205.69	-3.50
205.71	-3.43
205.73	-3.34
205.75	-3.34
205.77	-3.33
205.79	-3.33
205.81	-3.32
205.83	-3.33
205.85	-3.35
205.87	-3.36
205.89	-3.38
205.91	-3.40
205.93	-3.40
205.95	-3.52
205.97	-3.67
205.99	-3.68
206.01	-3.68
206.03	-3.67
206.05	-3.66
206.07	-3.65
206.09	-3.64
206.11	-3.63
206.13	-3.63
206.15	-3.62
206.17	-3.62
206.19	-3.59
206.21	-3.35
206.23	-3.34
206.25	-3.33
206.27	-3.31
206.29	-3.30
206.31	-3.29
206.33	-3.28
206.35	-3.26
206.37	-3.17
206.39	-2.96
206.41	-2.95
206.43	-2.93
206.45	-2.89
206.47	-2.84
206.49	-2.80
206.51	-2.75
206.53	-2.76
206.55	-2.78
206.57	-2.80
206.59	-2.82
206.61	-2.85
206.63	-2.85
206.65	-2.85
206.67	-2.86
206.69	-3.06
206.71	-3.05
206.73	-3.02
206.75	-3.00
206.77	-2.99
206.79	-2.98
206.81	-2.99
206.83	-3.05
206.85	-3.12
206.87	-3.18
206.89	-3.25
206.91	-3.28
206.93	-3.04
206.95	-2.94
206.97	-2.91
206.99	-2.89
207.01	-2.87
207.03	-2.88
207.05	-2.88
207.07	-2.89
207.09	-2.89
207.11	-2.89
207.13	-2.90
207.15	-2.91
207.17	-3.10
207.19	-3.14
207.21	-3.14
207.23	-3.14
207.25	-3.13
207.27	-3.13
207.29	-3.13
207.31	-3.13
207.33	-3.14
207.35	-3.15
207.37	-3.17
207.39	-3.18
207.41	-3.00
207.43	-2.88
207.45	-2.86
207.47	-2.82
207.49	-2.77
207.51	-2.75
207.53	-2.75
207.55	-2.74
207.57	-2.73
207.59	-2.72
207.61	-2.68
207.63	-2.63
207.65	-2.60
207.67	-2.60
207.69	-2.55
207.71	-2.52
207.73	-2.49
207.75	-2.48
207.77	-2.48
207.79	-2.48
207.81	-2.48
207.83	-2.48
207.85	-2.48
207.87	-2.48
207.89	-2.51
207.91	-2.54
207.93	-2.58
207.95	-2.61
207.97	-2.62
207.99	-2.60
208.01	-2.57
208.03	-2.55
208.05	-2.54
208.07	-2.53
208.09	-2.55
208.11	-2.56
208.13	-2.57
208.15	-2.33
208.17	-2.31
208.19	-2.29
208.21	-2.28
208.23	-2.26
208.25	-2.25
208.27	-2.27
208.29	-2.29
208.31	-2.29
208.33	-2.30
208.35	-2.28
208.37	-2.29
208.39	-2.48
208.41	-2.46
208.43	-2.44
208.45	-2.43
208.47	-2.43
208.49	-2.43
208.51	-2.43
208.53	-2.35
208.55	-2.30
208.57	-2.25
208.59	-2.21
208.61	-2.17
208.63	-1.95
208.65	-1.94
208.67	-1.92
208.69	-1.91
208.71	-1.91
208.73	-1.95
208.75	-2.00
208.77	-2.05
208.79	-2.10
208.81	-2.14
208.83	-2.16
208.85	-2.17
208.87	-2.15
208.89	-2.16
208.91	-2.12
208.93	-2.08
208.95	-2.04
208.97	-2.00
208.99	-1.97
209.01	-1.97
209.03	-1.97
209.05	-1.97
209.07	-1.97
209.09	-2.00
209.11	-2.07
209.13	-2.10
209.15	-2.14
209.17	-2.12
209.19	-2.09
209.21	-2.06
209.23	-2.03
209.25	-2.01
209.27	-2.04
209.29	-2.07
209.31	-2.10
209.33	-2.11
209.35	-1.96
209.37	-1.93
209.39	-1.90
209.41	-1.89
209.43	-1.89
209.45	-1.86
209.47	-1.83
209.49	-1.80
209.51	-1.77
209.53	-1.79
209.55	-1.85
209.57	-1.88
209.59	-1.88
209.61	-1.93
209.63	-1.88
209.65	-1.84
209.67	-1.79
209.69	-1.71
209.71	-1.67
209.73	-1.68
209.75	-1.69
209.77	-1.71
209.79	-1.69
209.81	-1.61
209.83	-1.56
209.85	-1.51
209.87	-1.46
209.89	-1.48
209.91	-1.50
209.93	-1.53
209.95	-1.55
209.97	-1.54
209.99	-1.52
210.01	-1.49
210.03	-1.46
210.05	-1.34
210.07	-1.32
210.09	-1.35
210.11	-1.39
210.13	-1.42
210.15	-1.35
210.17	-1.26
210.19	-1.18
210.21	-1.10
210.23	-1.14
210.25	-1.21
210.27	-1.31
210.29	-1.52
210.31	-1.52
210.33	-1.53
210.35	-1.53
210.37	-1.54
210.39	-1.53
210.41	-1.51
210.43	-1.49
210.45	-1.47
210.47	-1.46
210.49	-1.46
210.51	-1.42
210.53	-1.33
210.55	-1.33
210.57	-1.37
210.59	-1.41
210.61	-1.44
210.63	-1.48
210.65	-1.45
210.67	-1.43
210.69	-1.41
210.71	-1.38
210.73	-1.41
210.75	-1.48
210.77	-1.60
210.79	-1.65
210.81	-1.68
210.83	-1.68
210.85	-1.67
210.87	-1.67
210.89	-1.65
210.91	-1.58
210.93	-1.52
210.95	-1.45
210.97	-1.29
210.99	-1.14
211.01	-1.02
211.03	-1.00
211.05	-1.00
211.07	-1.00
211.09	-1.03
211.11	-1.06
211.13	-1.09
211.15	-1.16
211.17	-1.21
211.19	-1.27
211.21	-1.29
211.23	-1.35
211.25	-1.30
211.27	-1.22
211.29	-1.14
211.31	-1.06
211.33	-1.00
211.35	-1.01
211.37	-1.03
211.39	-1.04
211.41	-1.18
211.43	-1.26
211.45	-1.29
211.47	-1.34
211.49	-1.39
211.51	-1.40
211.53	-1.41
211.55	-1.41
211.57	-1.42
211.59	-1.44
211.61	-1.44
211.63	-1.38
211.65	-1.42
211.67	-1.44
211.69	-1.39
211.71	-1.33
211.73	-1.26
211.75	-1.20
211.77	-1.17
211.79	-1.19
211.81	-1.20
211.83	-1.31
211.85	-1.31
211.87	-1.29
211.89	-1.28
211.91	-1.27
211.93	-1.27
211.95	-1.26
211.97	-1.26
211.99	-1.25
212.01	-1.23
212.03	-1.08
212.05	-0.99
212.07	-1.01
212.09	-1.02
212.11	-1.03
212.13	-0.99
212.15	-0.96
212.17	-0.92
212.19	-0.89
212.21	-0.82
212.23	-0.79
212.25	-0.93
212.27	-1.00
212.29	-1.05
212.31	-1.02
212.33	-1.00
212.35	-0.98
212.37	-0.95
212.39	-0.96
212.41	-1.00
212.43	-1.02
212.45	-1.05
212.47	-1.07
212.49	-1.07
212.51	-1.06
212.53	-1.05
212.55	-1.04
212.57	-1.02
212.59	-0.99
212.61	-0.96
212.63	-0.94
212.65	-0.77
212.67	-0.72
212.69	-0.69
212.71	-0.66
212.73	-0.63
212.75	-0.61
212.77	-0.62
212.79	-0.64
212.81	-0.65
212.83	-0.67
212.85	-0.88
212.87	-0.96
212.89	-0.97
212.91	-0.99
212.93	-1.01
212.95	-1.03
212.97	-1.03
212.99	-1.03
213.01	-1.03
213.03	-1.00
213.05	-0.90
213.07	-0.76
213.09	-0.73
213.11	-0.70
213.13	-0.67
213.15	-0.65
213.17	-0.62
213.19	-0.58
213.21	-0.61
213.23	-0.64
213.25	-0.69
213.27	-0.78
213.29	-0.78
213.31	-0.75
213.33	-0.71
213.35	-0.68
213.37	-0.65
213.39	-0.67
213.41	-0.68
213.43	-0.70
213.45	-0.72
213.47	-0.73
213.49	-0.58
213.51	-0.66
213.53	-0.73
213.55	-0.79
213.57	-0.82
213.59	-0.82
213.61	-0.81
213.63	-0.79
213.65	-0.78
213.67	-0.70
213.69	-0.68
213.71	-0.71
213.73	-0.74
213.75	-0.72
213.77	-0.68
213.79	-0.65
213.81	-0.61
213.83	-0.58
213.85	-0.57
213.87	-0.51
213.89	-0.49
213.91	-0.48
213.93	-0.48
213.95	-0.51
213.97	-0.53
213.99	-0.56
214.01	-0.59
214.03	-0.65
214.05	-0.69
214.07	-0.75
214.09	-0.80
214.11	-0.78
214.13	-0.76
214.15	-0.73
214.17	-0.72
214.19	-0.70
214.21	-0.67
214.23	-0.64
214.25	-0.60
214.27	-0.46
214.29	-0.46
214.31	-0.49
214.33	-0.53
214.35	-0.57
214.37	-0.59
214.39	-0.55
214.41	-0.48
214.43	-0.42
214.45	-0.35
214.47	-0.27
214.49	-0.21
214.51	-0.17
214.53	-0.14
214.55	-0.11
214.57	-0.10
214.59	-0.09
214.61	-0.09
214.63	-0.09
214.65	-0.05
214.67	0.09
214.69	0.10
214.71	0.10
214.73	0.10
214.75	0.09
214.77	0.08
214.79	0.07
214.81	0.07
214.83	0.09
214.85	0.01
214.87	-0.01
214.89	0.03
214.91	0.02
214.93	-0.03
214.95	-0.07
214.97	-0.11
214.99	-0.08
215.01	0.00
215.03	-0.05
215.05	-0.05
215.07	0.02
215.09	-0.01
215.11	-0.04
215.13	-0.07
215.15	-0.10
215.17	-0.09
215.19	-0.08
215.21	-0.07
215.23	-0.10
215.25	-0.33
215.27	-0.37
215.29	-0.41
215.31	-0.45
215.33	-0.45
215.35	-0.45
215.37	-0.44
215.39	-0.44
215.41	-0.43
215.43	-0.44
215.45	-0.44
215.47	-0.44
215.49	-0.44
215.51	-0.44
215.53	-0.44
215.55	-0.47
215.57	-0.49
215.59	-0.58
215.61	-0.66
215.63	-0.74
215.65	-0.83
215.67	-0.87
215.69	-0.86
215.71	-0.84
215.73	-0.82
215.75	-0.82
215.77	-0.84
215.79	-0.83
215.81	-0.85
215.83	-0.88
215.85	-0.85
215.87	-0.83
215.89	-0.81
215.91	-0.78
215.93	-0.77
215.95	-0.77
215.97	-0.77
215.99	-0.78
216.01	-0.79
216.03	-0.81
216.05	-0.85
216.07	-1.06
216.09	-1.07
216.11	-1.08
216.13	-1.11
216.15	-1.13
216.17	-1.16
216.19	-1.18
216.21	-1.20
216.23	-1.22
216.25	-1.24
216.27	-1.26
216.29	-1.28
216.31	-1.27
216.33	-1.26
216.35	-1.12
216.37	-1.09
216.39	-1.08
216.41	-1.08
216.43	-1.09
216.45	-1.11
216.47	-1.12
216.49	-1.14
216.51	-1.15
216.53	-1.16
216.55	-1.17
216.57	-1.18
216.59	-1.19
216.61	-1.22
216.63	-1.33
216.65	-1.38
216.67	-1.41
216.69	-1.45
216.71	-1.51
216.73	-1.57
216.75	-1.63
216.77	-1.68
216.79	-1.70
216.81	-1.70
216.83	-1.70
216.85	-1.70
216.87	-1.70
216.89	-1.70
216.91	-1.80
216.93	-1.96
216.95	-1.97
216.97	-1.97
216.99	-2.21
217.01	-2.70
217.03	-2.69
217.05	-2.69
217.07	-2.68
217.09	-2.68
217.11	-2.67
217.13	-2.66
217.15	-2.65
217.17	-2.65
217.19	-2.64
217.21	-2.59
217.23	-2.56
217.25	-2.58
217.27	-2.60
217.29	-2.63
217.31	-2.65
217.33	-2.63
217.35	-2.62
217.37	-2.60
217.39	-2.58
217.41	-2.56
217.43	-2.54
217.45	-2.53
217.47	-2.51
217.49	-2.50
217.51	-2.56
217.53	-2.56
217.55	-2.63
217.57	-2.70
217.59	-2.77
217.61	-2.84
217.63	-2.92
217.65	-2.94
217.67	-2.94
217.69	-2.94
217.71	-2.94
217.73	-2.94
217.75	-2.94
217.77	-2.95
217.79	-2.93
217.81	-3.05
217.83	-3.05
217.85	-3.03
217.87	-3.01
217.89	-2.97
217.91	-2.94
217.93	-2.90
217.95	-2.88
217.97	-2.88
217.99	-2.90
218.01	-2.97
218.03	-3.05
218.05	-3.12
218.07	-3.19
218.09	-3.26
218.11	-3.35
218.13	-3.42
218.15	-3.47
218.17	-3.52
218.19	-3.57
218.21	-3.62
218.23	-3.64
218.25	-3.63
218.27	-3.63
218.29	-3.62
218.31	-3.60
218.33	-3.57
218.35	-3.54
218.37	-3.55
218.39	-3.56
218.41	-3.59
218.43	-3.64
218.45	-3.65
218.47	-3.66
218.49	-3.67
218.51	-3.67
218.53	-3.68
218.55	-3.69
218.57	-3.69
218.59	-3.70
218.61	-3.68
218.63	-3.67
218.65	-3.66
218.67	-3.64
218.69	-3.64
218.71	-3.63
218.73	-3.64
218.75	-3.65
218.77	-3.66
218.79	-3.67
218.81	-3.68
218.83	-3.69
218.85	-3.68
218.87	-3.68
218.89	-3.68
218.91	-3.68
218.93	-3.68
218.95	-3.67
218.97	-3.69
218.99	-3.71
219.01	-3.73
219.03	-3.74
219.05	-3.72
219.07	-3.73
219.09	-3.76
219.11	-4.10
219.13	-4.26
219.15	-4.30
219.17	-4.33
219.19	-4.37
219.21	-4.36
219.23	-4.35
219.25	-4.33
219.27	-4.31
219.29	-4.28
219.31	-4.25
219.33	-4.22
219.35	-4.29
219.37	-4.26
219.39	-4.23
219.41	-4.20
219.43	-4.17
219.45	-4.14
219.47	-4.15
219.49	-4.16
219.51	-4.18
219.53	-4.19
219.55	-4.20
219.57	-4.22
219.59	-4.25
219.61	-4.29
219.63	-4.33
219.65	-4.32
219.67	-4.32
219.69	-4.37
219.71	-4.39
219.73	-4.40
219.75	-4.41
219.77	-4.42
219.79	-4.43
219.81	-4.45
219.83	-4.46
219.85	-4.48
219.87	-4.48
219.89	-4.48
219.91	-4.48
219.93	-4.48
219.95	-4.54
219.97	-4.77
219.99	-4.76
220.01	-4.74
220.03	-4.72
220.05	-4.70
220.07	-4.69
220.09	-4.68
220.11	-4.70
220.13	-4.73
220.15	-4.75
220.17	-4.78
220.19	-4.81
220.21	-4.84
220.23	-4.86
220.25	-4.86
220.27	-4.85
220.29	-4.77
220.31	-4.80
220.33	-4.82
220.35	-4.84
220.37	-4.87
220.39	-4.92
220.41	-4.96
220.43	-5.00
220.45	-5.05
220.47	-5.09
220.49	-5.12
220.51	-5.13
220.53	-5.13
220.55	-5.13
220.57	-5.13
220.59	-5.25
220.61	-5.36
220.63	-5.36
220.65	-5.36
220.67	-5.39
220.69	-5.41
220.71	-5.42
220.73	-5.43
220.75	-5.45
220.77	-5.46
220.79	-5.46
220.81	-5.45
220.83	-5.44
220.85	-5.44
220.87	-5.43
220.89	-5.42
220.91	-5.43
220.93	-5.47
220.95	-5.48
220.97	-5.49
220.99	-5.50
221.01	-5.51
221.03	-5.52
221.05	-5.53
221.07	-5.54
221.09	-5.56
221.11	-5.58
221.13	-5.60
221.15	-5.62
221.17	-5.64
221.19	-5.66
221.21	-5.68
221.23	-5.69
221.25	-5.66
221.27	-5.64
221.29	-5.63
221.31	-5.62
221.33	-5.61
221.35	-5.60
221.37	-5.62
221.39	-6.00
221.41	-6.09
221.43	-6.17
221.45	-6.24
221.47	-6.32
221.49	-6.40
221.51	-6.48
221.53	-6.54
221.55	-6.54
221.57	-6.62
221.59	-6.69
221.61	-6.68
221.63	-6.67
221.65	-6.66
221.67	-6.65
221.69	-6.63
221.71	-6.62
221.73	-6.60
221.75	-6.59
221.77	-6.57
221.79	-6.55
221.81	-6.54
221.83	-6.52
221.85	-6.50
221.87	-6.46
221.89	-6.43
221.91	-6.46
221.93	-6.44
221.95	-6.41
221.97	-6.38
221.99	-6.35
222.01	-6.32
222.03	-6.31
222.05	-6.31
222.07	-6.31
222.09	-6.31
222.11	-6.34
222.13	-6.36
222.15	-6.39
222.17	-6.42
222.19	-6.44
222.21	-6.46
222.23	-6.48
222.25	-6.45
222.27	-6.47
222.29	-6.49
222.31	-6.51
222.33	-6.54
222.35	-6.55
222.37	-6.56
222.39	-6.57
222.41	-6.58
222.43	-6.59
222.45	-6.60
222.47	-6.61
222.49	-6.62
222.51	-6.63
222.53	-6.63
222.55	-6.64
222.57	-6.64
222.59	-6.64
222.61	-6.64
222.63	-6.64
222.65	-6.63
222.67	-6.63
222.69	-6.62
222.71	-6.62
222.73	-6.61
222.75	-6.61
222.77	-6.61
222.79	-6.60
222.81	-6.59
222.83	-6.60
222.85	-6.62
222.87	-6.65
222.89	-6.68
222.91	-6.78
222.93	-6.81
222.95	-6.84
222.97	-6.86
222.99	-6.89
223.01	-6.91
223.03	-6.90
223.05	-6.89
223.07	-6.89
223.09	-6.88
223.11	-6.87
223.13	-6.86
223.15	-6.86
223.17	-6.85
223.19	-6.86
223.21	-6.89
223.23	-7.03
223.25	-7.30
223.27	-7.33
223.29	-7.35
223.31	-7.37
223.33	-7.39
223.35	-7.40
223.37	-7.37
223.39	-7.35
223.41	-7.34
223.43	-7.32
223.45	-7.30
223.47	-7.28
223.49	-7.26
223.51	-7.23
223.53	-7.24
223.55	-7.26
223.57	-7.25
223.59	-7.08
223.61	-7.10
223.63	-7.12
223.65	-7.14
223.67	-7.16
223.69	-7.17
223.71	-7.15
223.73	-7.09
223.75	-7.09
223.77	-7.08
223.79	-7.08
223.81	-7.08
223.83	-7.07
223.85	-7.06
223.87	-7.06
223.89	-7.06
223.91	-7.16
223.93	-7.26
223.95	-7.26
223.97	-7.26
223.99	-7.25
224.01	-7.25
224.03	-7.25
224.05	-7.23
224.07	-7.21
224.09	-7.20
224.11	-7.18
224.13	-7.17
224.15	-7.16
224.17	-7.15
224.19	-7.14
224.21	-7.13
224.23	-7.15
224.25	-7.12
224.27	-7.10
224.29	-7.12
224.31	-7.14
224.33	-7.16
224.35	-7.18
224.37	-7.19
224.39	-7.18
224.41	-7.16
224.43	-7.14
224.45	-7.12
224.47	-7.09
224.49	-7.07
224.51	-7.04
224.53	-7.02
224.55	-7.00
224.57	-6.98
224.59	-6.97
224.61	-6.96
224.63	-6.95
224.65	-6.93
224.67	-6.92
224.69	-6.90
224.71	-6.88
224.73	-6.87
224.75	-6.86
224.77	-6.85
224.79	-6.84
224.81	-6.83
224.83	-6.82
224.85	-6.81
224.87	-6.79
224.89	-6.78
224.91	-6.73
224.93	-6.58
224.95	-6.55
224.97	-6.51
224.99	-6.48
225.01	-6.44
225.03	-6.41
225.05	-6.37
225.07	-6.35
225.09	-6.34
225.11	-6.34
225.13	-6.36
225.15	-6.37
225.17	-6.39
225.19	-6.41
225.21	-6.42
225.23	-6.44
225.25	-6.40
225.27	-6.37
225.29	-6.39
225.31	-6.40
225.33	-6.41
225.35	-6.42
225.37	-6.43
225.39	-6.42
225.41	-6.38
225.43	-6.34
225.45	-6.30
225.47	-6.26
225.49	-6.21
225.51	-6.17
225.53	-6.13
225.55	-6.09
225.57	-6.08
225.59	-6.11
225.61	-6.11
225.63	-6.10
225.65	-6.10
225.67	-6.10
225.69	-6.09
225.71	-6.08
225.73	-6.07
225.75	-6.05
225.77	-6.04
225.79	-6.02
225.81	-6.00
225.83	-5.97
225.85	-5.94
225.87	-5.90
225.89	-5.87
225.91	-5.76
225.93	-5.31
225.95	-5.27
225.97	-5.24
225.99	-5.15
226.01	-5.06
226.03	-5.02
226.05	-5.01
226.07	-5.01
226.09	-5.01
226.11	-5.00
226.13	-5.00
226.15	-5.00
226.17	-5.00
226.19	-5.00
226.21	-5.00
226.23	-5.04
226.25	-5.27
226.27	-5.26
